ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,CensusTractNo,County,State,ID Geography,Geoid10
2013,2013,0,Total,63125,11026,"Census Tract 6405, Cook County, IL",6405,Cook County,IL,14000US17031640500,17031640500
2013,2013,0,Total,72781,14120,"Census Tract 6404, Cook County, IL",6404,Cook County,IL,14000US17031640400,17031640400
2013,2013,0,Total,63900,8503,"Census Tract 6403, Cook County, IL",6403,Cook County,IL,14000US17031640300,17031640300
2013,2013,0,Total,108029,12351,"Census Tract 7203, Cook County, IL",7203,Cook County,IL,14000US17031720300,17031720300
2013,2013,0,Total,43281,8559,"Census Tract 6401, Cook County, IL",6401,Cook County,IL,14000US17031640100,17031640100
2013,2013,0,Total,37272,9658,"Census Tract 6309, Cook County, IL",6309,Cook County,IL,14000US17031630900,17031630900
2013,2013,0,Total,34975,13870,"Census Tract 6308, Cook County, IL",6308,Cook County,IL,14000US17031630800,17031630800
2013,2013,0,Total,38039,2967,"Census Tract 6305, Cook County, IL",6305,Cook County,IL,14000US17031630500,17031630500
2013,2013,0,Total,96087,14496,"Census Tract 7204, Cook County, IL",7204,Cook County,IL,14000US17031720400,17031720400
2013,2013,0,Total,31535,3020,"Census Tract 6304, Cook County, IL",6304,Cook County,IL,14000US17031630400,17031630400
2013,2013,0,Total,41314,5785,"Census Tract 6303, Cook County, IL",6303,Cook County,IL,14000US17031630300,17031630300
2013,2013,0,Total,29009,16299,"Census Tract 6302, Cook County, IL",6302,Cook County,IL,14000US17031630200,17031630200
2013,2013,0,Total,40600,20288,"Census Tract 6301, Cook County, IL",6301,Cook County,IL,14000US17031630100,17031630100
2013,2013,0,Total,92596,12897,"Census Tract 7205, Cook County, IL",7205,Cook County,IL,14000US17031720500,17031720500
2013,2013,0,Total,42765,8169,"Census Tract 6204, Cook County, IL",6204,Cook County,IL,14000US17031620400,17031620400
2013,2013,0,Total,47560,7140,"Census Tract 6203, Cook County, IL",6203,Cook County,IL,14000US17031620300,17031620300
2013,2013,0,Total,48986,7962,"Census Tract 6202, Cook County, IL",6202,Cook County,IL,14000US17031620200,17031620200
2013,2013,0,Total,46250,5799,"Census Tract 6201, Cook County, IL",6201,Cook County,IL,14000US17031620100,17031620100
2013,2013,0,Total,112321,15509,"Census Tract 7206, Cook County, IL",7206,Cook County,IL,14000US17031720600,17031720600
2013,2013,0,Total,29107,12482,"Census Tract 6121, Cook County, IL",6121,Cook County,IL,14000US17031612100,17031612100
2013,2013,0,Total,29531,12331,"Census Tract 6120, Cook County, IL",6120,Cook County,IL,14000US17031612000,17031612000
2013,2013,0,Total,21875,8191,"Census Tract 6119, Cook County, IL",6119,Cook County,IL,14000US17031611900,17031611900
2013,2013,0,Total,26348,5149,"Census Tract 6118, Cook County, IL",6118,Cook County,IL,14000US17031611800,17031611800
2013,2013,0,Total,71833,11281,"Census Tract 7207, Cook County, IL",7207,Cook County,IL,14000US17031720700,17031720700
2013,2013,0,Total,31125,8690,"Census Tract 6117, Cook County, IL",6117,Cook County,IL,14000US17031611700,17031611700
2013,2013,0,Total,35278,14577,"Census Tract 6116, Cook County, IL",6116,Cook County,IL,14000US17031611600,17031611600
2013,2013,0,Total,31623,2593,"Census Tract 6115, Cook County, IL",6115,Cook County,IL,14000US17031611500,17031611500
2013,2013,0,Total,32169,3000,"Census Tract 6114, Cook County, IL",6114,Cook County,IL,14000US17031611400,17031611400
2013,2013,0,Total,36597,10070,"Census Tract 7301, Cook County, IL",7301,Cook County,IL,14000US17031730100,17031730100
2013,2013,0,Total,28889,9614,"Census Tract 6113, Cook County, IL",6113,Cook County,IL,14000US17031611300,17031611300
2013,2013,0,Total,32171,4706,"Census Tract 6112, Cook County, IL",6112,Cook County,IL,14000US17031611200,17031611200
2013,2013,0,Total,24658,3414,"Census Tract 6111, Cook County, IL",6111,Cook County,IL,14000US17031611100,17031611100
2013,2013,0,Total,18906,1931,"Census Tract 6110, Cook County, IL",6110,Cook County,IL,14000US17031611000,17031611000
2013,2013,0,Total,32238,2486,"Census Tract 7302.01, Cook County, IL",7302.01,Cook County,IL,14000US17031730201,17031730201
2013,2013,0,Total,70938,13107,"Census Tract 6108, Cook County, IL",6108,Cook County,IL,14000US17031610800,17031610800
2013,2013,0,Total,26276,4841,"Census Tract 6104, Cook County, IL",6104,Cook County,IL,14000US17031610400,17031610400
2013,2013,0,Total,35979,4594,"Census Tract 6103, Cook County, IL",6103,Cook County,IL,14000US17031610300,17031610300
2013,2013,0,Total,42639,6607,"Census Tract 6009, Cook County, IL",6009,Cook County,IL,14000US17031600900,17031600900
2013,2013,0,Total,39338,9785,"Census Tract 7302.02, Cook County, IL",7302.02,Cook County,IL,14000US17031730202,17031730202
2013,2013,0,Total,35833,7518,"Census Tract 6007, Cook County, IL",6007,Cook County,IL,14000US17031600700,17031600700
2013,2013,0,Total,31394,4722,"Census Tract 6006, Cook County, IL",6006,Cook County,IL,14000US17031600600,17031600600
2013,2013,0,Total,41477,7624,"Census Tract 6004, Cook County, IL",6004,Cook County,IL,14000US17031600400,17031600400
2013,2013,0,Total,41644,6026,"Census Tract 5907, Cook County, IL",5907,Cook County,IL,14000US17031590700,17031590700
2013,2013,0,Total,47647,11573,"Census Tract 7303, Cook County, IL",7303,Cook County,IL,14000US17031730300,17031730300
2013,2013,0,Total,42180,8940,"Census Tract 5906, Cook County, IL",5906,Cook County,IL,14000US17031590600,17031590600
2013,2013,0,Total,51667,6013,"Census Tract 5905, Cook County, IL",5905,Cook County,IL,14000US17031590500,17031590500
2013,2013,0,Total,25900,5345,"Census Tract 5808, Cook County, IL",5808,Cook County,IL,14000US17031580800,17031580800
2013,2013,0,Total,35375,8539,"Census Tract 5807, Cook County, IL",5807,Cook County,IL,14000US17031580700,17031580700
2013,2013,0,Total,53142,8529,"Census Tract 7304, Cook County, IL",7304,Cook County,IL,14000US17031730400,17031730400
2013,2013,0,Total,38581,2119,"Census Tract 5806, Cook County, IL",5806,Cook County,IL,14000US17031580600,17031580600
2013,2013,0,Total,40481,7783,"Census Tract 5805.02, Cook County, IL",5805.02,Cook County,IL,14000US17031580502,17031580502
2013,2013,0,Total,43696,2875,"Census Tract 5805.01, Cook County, IL",5805.01,Cook County,IL,14000US17031580501,17031580501
2013,2013,0,Total,35591,6291,"Census Tract 5804, Cook County, IL",5804,Cook County,IL,14000US17031580400,17031580400
2013,2013,0,Total,48047,4974,"Census Tract 7305, Cook County, IL",7305,Cook County,IL,14000US17031730500,17031730500
2013,2013,0,Total,31284,7695,"Census Tract 5803, Cook County, IL",5803,Cook County,IL,14000US17031580300,17031580300
2013,2013,0,Total,31567,4287,"Census Tract 5802, Cook County, IL",5802,Cook County,IL,14000US17031580200,17031580200
2013,2013,0,Total,38785,3305,"Census Tract 5801, Cook County, IL",5801,Cook County,IL,14000US17031580100,17031580100
2013,2013,0,Total,41250,4596,"Census Tract 5705, Cook County, IL",5705,Cook County,IL,14000US17031570500,17031570500
2013,2013,0,Total,43565,13033,"Census Tract 7306, Cook County, IL",7306,Cook County,IL,14000US17031730600,17031730600
2013,2013,0,Total,41250,10273,"Census Tract 5704, Cook County, IL",5704,Cook County,IL,14000US17031570400,17031570400
2013,2013,0,Total,42917,6938,"Census Tract 5703, Cook County, IL",5703,Cook County,IL,14000US17031570300,17031570300
2013,2013,0,Total,62344,17566,"Census Tract 5702, Cook County, IL",5702,Cook County,IL,14000US17031570200,17031570200
2013,2013,0,Total,51650,10823,"Census Tract 5701, Cook County, IL",5701,Cook County,IL,14000US17031570100,17031570100
2013,2013,0,Total,41739,11007,"Census Tract 7307, Cook County, IL",7307,Cook County,IL,14000US17031730700,17031730700
2013,2013,0,Total,73875,8253,"Census Tract 5611, Cook County, IL",5611,Cook County,IL,14000US17031561100,17031561100
2013,2013,0,Total,63934,8893,"Census Tract 5610, Cook County, IL",5610,Cook County,IL,14000US17031561000,17031561000
2013,2013,0,Total,74188,6667,"Census Tract 5609, Cook County, IL",5609,Cook County,IL,14000US17031560900,17031560900
2013,2013,0,Total,64228,5893,"Census Tract 5608, Cook County, IL",5608,Cook County,IL,14000US17031560800,17031560800
2013,2013,0,Total,83472,11421,"Census Tract 7401, Cook County, IL",7401,Cook County,IL,14000US17031740100,17031740100
2013,2013,0,Total,53068,11281,"Census Tract 5607, Cook County, IL",5607,Cook County,IL,14000US17031560700,17031560700
2013,2013,0,Total,49250,24478,"Census Tract 5604, Cook County, IL",5604,Cook County,IL,14000US17031560400,17031560400
2013,2013,0,Total,56914,7938,"Census Tract 5603, Cook County, IL",5603,Cook County,IL,14000US17031560300,17031560300
2013,2013,0,Total,36481,26121,"Census Tract 5602, Cook County, IL",5602,Cook County,IL,14000US17031560200,17031560200
2013,2013,0,Total,97557,13985,"Census Tract 7402, Cook County, IL",7402,Cook County,IL,14000US17031740200,17031740200
2013,2013,0,Total,39063,37742,"Census Tract 5601, Cook County, IL",5601,Cook County,IL,14000US17031560100,17031560100
2013,2013,0,Total,54571,15183,"Census Tract 5502, Cook County, IL",5502,Cook County,IL,14000US17031550200,17031550200
2013,2013,0,Total,48166,13077,"Census Tract 5501, Cook County, IL",5501,Cook County,IL,14000US17031550100,17031550100
2013,2013,0,Total,14536,3014,"Census Tract 5401.02, Cook County, IL",5401.02,Cook County,IL,14000US17031540102,17031540102
2013,2013,0,Total,85313,13586,"Census Tract 7403, Cook County, IL",7403,Cook County,IL,14000US17031740300,17031740300
2013,2013,0,Total,13805,2148,"Census Tract 5401.01, Cook County, IL",5401.01,Cook County,IL,14000US17031540101,17031540101
2013,2013,0,Total,30302,8959,"Census Tract 5306, Cook County, IL",5306,Cook County,IL,14000US17031530600,17031530600
2013,2013,0,Total,48219,13866,"Census Tract 5305.03, Cook County, IL",5305.03,Cook County,IL,14000US17031530503,17031530503
2013,2013,0,Total,36987,10067,"Census Tract 5305.02, Cook County, IL",5305.02,Cook County,IL,14000US17031530502,17031530502
2013,2013,0,Total,73984,11090,"Census Tract 7404, Cook County, IL",7404,Cook County,IL,14000US17031740400,17031740400
2013,2013,0,Total,39074,10601,"Census Tract 5305.01, Cook County, IL",5305.01,Cook County,IL,14000US17031530501,17031530501
2013,2013,0,Total,42863,8369,"Census Tract 5304, Cook County, IL",5304,Cook County,IL,14000US17031530400,17031530400
2013,2013,0,Total,38472,10788,"Census Tract 5303, Cook County, IL",5303,Cook County,IL,14000US17031530300,17031530300
2013,2013,0,Total,25434,4184,"Census Tract 5302, Cook County, IL",5302,Cook County,IL,14000US17031530200,17031530200
2013,2013,0,Total,46192,12333,"Census Tract 7501, Cook County, IL",7501,Cook County,IL,14000US17031750100,17031750100
2013,2013,0,Total,22289,2406,"Census Tract 5301, Cook County, IL",5301,Cook County,IL,14000US17031530100,17031530100
2013,2013,0,Total,52120,11459,"Census Tract 5206, Cook County, IL",5206,Cook County,IL,14000US17031520600,17031520600
2013,2013,0,Total,62447,5135,"Census Tract 5205, Cook County, IL",5205,Cook County,IL,14000US17031520500,17031520500
2013,2013,0,Total,45799,8265,"Census Tract 5204, Cook County, IL",5204,Cook County,IL,14000US17031520400,17031520400
2013,2013,0,Total,63523,16395,"Census Tract 7502, Cook County, IL",7502,Cook County,IL,14000US17031750200,17031750200
2013,2013,0,Total,40768,6762,"Census Tract 5203, Cook County, IL",5203,Cook County,IL,14000US17031520300,17031520300
2013,2013,0,Total,29894,4156,"Census Tract 5202, Cook County, IL",5202,Cook County,IL,14000US17031520200,17031520200
2013,2013,0,Total,34737,6869,"Census Tract 5201, Cook County, IL",5201,Cook County,IL,14000US17031520100,17031520100
2013,2013,0,Total,33013,7484,"Census Tract 5103, Cook County, IL",5103,Cook County,IL,14000US17031510300,17031510300
2013,2013,0,Total,82287,18484,"Census Tract 7503, Cook County, IL",7503,Cook County,IL,14000US17031750300,17031750300
2013,2013,0,Total,43553,11213,"Census Tract 5102, Cook County, IL",5102,Cook County,IL,14000US17031510200,17031510200
2013,2013,0,Total,29213,5160,"Census Tract 5101, Cook County, IL",5101,Cook County,IL,14000US17031510100,17031510100
2013,2013,0,Total,43141,7324,"Census Tract 5003, Cook County, IL",5003,Cook County,IL,14000US17031500300,17031500300
2013,2013,0,Total,29215,9270,"Census Tract 5002, Cook County, IL",5002,Cook County,IL,14000US17031500200,17031500200
2013,2013,0,Total,90125,14360,"Census Tract 7504, Cook County, IL",7504,Cook County,IL,14000US17031750400,17031750400
2013,2013,0,Total,46020,6999,"Census Tract 5001, Cook County, IL",5001,Cook County,IL,14000US17031500100,17031500100
2013,2013,0,Total,25313,10047,"Census Tract 4914, Cook County, IL",4914,Cook County,IL,14000US17031491400,17031491400
2013,2013,0,Total,30208,9732,"Census Tract 4913, Cook County, IL",4913,Cook County,IL,14000US17031491300,17031491300
2013,2013,0,Total,38576,15509,"Census Tract 4912, Cook County, IL",4912,Cook County,IL,14000US17031491200,17031491200
2013,2013,0,Total,51250,12724,"Census Tract 7505, Cook County, IL",7505,Cook County,IL,14000US17031750500,17031750500
2013,2013,0,Total,48110,5662,"Census Tract 4911, Cook County, IL",4911,Cook County,IL,14000US17031491100,17031491100
2013,2013,0,Total,25688,3118,"Census Tract 4910, Cook County, IL",4910,Cook County,IL,14000US17031491000,17031491000
2013,2013,0,Total,42630,8048,"Census Tract 4909.02, Cook County, IL",4909.02,Cook County,IL,14000US17031490902,17031490902
2013,2013,0,Total,31013,7438,"Census Tract 4909.01, Cook County, IL",4909.01,Cook County,IL,14000US17031490901,17031490901
2013,2013,0,Total,43113,16211,"Census Tract 7506, Cook County, IL",7506,Cook County,IL,14000US17031750600,17031750600
2013,2013,0,Total,34659,8582,"Census Tract 4908, Cook County, IL",4908,Cook County,IL,14000US17031490800,17031490800
2013,2013,0,Total,36597,9501,"Census Tract 4907, Cook County, IL",4907,Cook County,IL,14000US17031490700,17031490700
2013,2013,0,Total,47983,11419,"Census Tract 4906, Cook County, IL",4906,Cook County,IL,14000US17031490600,17031490600
2013,2013,0,Total,55038,4091,"Census Tract 4905, Cook County, IL",4905,Cook County,IL,14000US17031490500,17031490500
2013,2013,0,Total,47950,19888,"Census Tract 7608.01, Cook County, IL",7608.01,Cook County,IL,14000US17031760801,17031760801
2013,2013,0,Total,52303,7622,"Census Tract 4904, Cook County, IL",4904,Cook County,IL,14000US17031490400,17031490400
2013,2013,0,Total,44118,13593,"Census Tract 4903, Cook County, IL",4903,Cook County,IL,14000US17031490300,17031490300
2013,2013,0,Total,49046,9949,"Census Tract 4805, Cook County, IL",4805,Cook County,IL,14000US17031480500,17031480500
2013,2013,0,Total,59938,10213,"Census Tract 4804, Cook County, IL",4804,Cook County,IL,14000US17031480400,17031480400
2013,2013,0,Total,42159,13143,"Census Tract 7608.02, Cook County, IL",7608.02,Cook County,IL,14000US17031760802,17031760802
2013,2013,0,Total,58750,13023,"Census Tract 4803, Cook County, IL",4803,Cook County,IL,14000US17031480300,17031480300
2013,2013,0,Total,38919,5194,"Census Tract 4802, Cook County, IL",4802,Cook County,IL,14000US17031480200,17031480200
2013,2013,0,Total,62813,10885,"Census Tract 4801, Cook County, IL",4801,Cook County,IL,14000US17031480100,17031480100
2013,2013,0,Total,19083,3625,"Census Tract 4701, Cook County, IL",4701,Cook County,IL,14000US17031470100,17031470100
2013,2013,0,Total,40897,6555,"Census Tract 7608.03, Cook County, IL",7608.03,Cook County,IL,14000US17031760803,17031760803
2013,2013,0,Total,13416,2185,"Census Tract 4610, Cook County, IL",4610,Cook County,IL,14000US17031461000,17031461000
2013,2013,0,Total,22593,5998,"Census Tract 4607, Cook County, IL",4607,Cook County,IL,14000US17031460700,17031460700
2013,2013,0,Total,19659,9268,"Census Tract 4606, Cook County, IL",4606,Cook County,IL,14000US17031460600,17031460600
2013,2013,0,Total,42365,4869,"Census Tract 4605, Cook County, IL",4605,Cook County,IL,14000US17031460500,17031460500
2013,2013,0,Total,40719,11281,"Census Tract 7705, Cook County, IL",7705,Cook County,IL,14000US17031770500,17031770500
2013,2013,0,Total,42772,7962,"Census Tract 4604, Cook County, IL",4604,Cook County,IL,14000US17031460400,17031460400
2013,2013,0,Total,19625,3544,"Census Tract 4603.02, Cook County, IL",4603.02,Cook County,IL,14000US17031460302,17031460302
2013,2013,0,Total,38646,8451,"Census Tract 4603.01, Cook County, IL",4603.01,Cook County,IL,14000US17031460301,17031460301
2013,2013,0,Total,22557,5384,"Census Tract 4602, Cook County, IL",4602,Cook County,IL,14000US17031460200,17031460200
2013,2013,0,Total,57935,8556,"Census Tract 7706.02, Cook County, IL",7706.02,Cook County,IL,14000US17031770602,17031770602
2013,2013,0,Total,30285,6240,"Census Tract 4601, Cook County, IL",4601,Cook County,IL,14000US17031460100,17031460100
2013,2013,0,Total,42049,12493,"Census Tract 4503, Cook County, IL",4503,Cook County,IL,14000US17031450300,17031450300
2013,2013,0,Total,38293,6863,"Census Tract 4409, Cook County, IL",4409,Cook County,IL,14000US17031440900,17031440900
2013,2013,0,Total,21623,5102,"Census Tract 4408, Cook County, IL",4408,Cook County,IL,14000US17031440800,17031440800
2013,2013,0,Total,46048,6823,"Census Tract 7707, Cook County, IL",7707,Cook County,IL,14000US17031770700,17031770700
2013,2013,0,Total,39306,9250,"Census Tract 4407, Cook County, IL",4407,Cook County,IL,14000US17031440700,17031440700
2013,2013,0,Total,44663,9970,"Census Tract 4406, Cook County, IL",4406,Cook County,IL,14000US17031440600,17031440600
2013,2013,0,Total,43188,8175,"Census Tract 4403, Cook County, IL",4403,Cook County,IL,14000US17031440300,17031440300
2013,2013,0,Total,27329,5293,"Census Tract 4402.02, Cook County, IL",4402.02,Cook County,IL,14000US17031440202,17031440202
